Time,RT,kW_Tot,kW_RT,CH Load,CH1,CH2,CH3,CH4,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT
2023-12-25T18:20:00,265,228.7,0.863,44,1,0,0,0,150.5,23.7,0,33.6,21,1324.9,4.8,45.2,50,4.4,78.4,74,72.7,-1.3,48,0,48,48.5,65.8,10.3,14.7,9.2
2023-12-25T18:30:00,262.1,224.3,0.856,43.2,1,0,0,0,146.7,23.7,0,33.2,20.7,1310.6,4.8,45.3,50.1,4.6,78.6,74,72.7,-1.3,48,0,48,48.5,65.4,10.6,14.8,9.2
2023-12-25T18:40:00,280,232.9,0.832,45.6,1,0,0,0,154.7,23.7,0,33.5,21,1317.8,5.1,45.2,50.3,4.7,78.8,74.1,72.7,-1.4,48,0,48,48.5,66.4,10.2,14.4,9
2023-12-25T18:50:00,273,223.8,0.82,43,1,0,0,0,146,23.6,0,33.3,20.9,1310.6,5,45.2,50.2,4.5,78.5,74,72.7,-1.3,48,0,48,48.5,65.2,10.6,14.9,9.3
2023-12-25T19:00:00,288.6,232.1,0.804,45.5,1,0,0,0,154.5,23.6,0,33.2,20.8,1307,5.3,45.1,50.4,4.8,78.7,73.9,72.7,-1.2,48,0,48,48.5,66.6,10.2,14.3,9
2023-12-25T19:10:00,276.3,226.7,0.821,43.9,1,0,0,0,149,23.6,0,33.1,21,1326.1,5,45.2,50.2,4.6,78.4,73.8,72.7,-1.1,48,0,48,48.5,65.7,10.4,14.6,9.3
2023-12-25T19:20:00,280.5,217.4,0.775,40.9,1,0,0,0,138.9,23.6,0,33.9,21,1320.1,5.1,45.2,50.3,4.6,78.2,73.6,72.7,-0.9,48,0,48,48.5,63.9,10.9,15.6,9.6
2023-12-25T19:30:00,279,195.6,0.701,34.6,1,0,0,0,117.6,23.6,0,33.2,21.2,1313,5.1,45.1,50.2,4.6,78,73.4,72.7,-0.7,48,0,48,48.5,60.1,12.1,17,10.8
2023-12-25T19:40:00,284.2,199,0.7,35.6,1,0,0,0,120.9,23.5,0,33.3,21.2,1311.8,5.2,44.9,50.1,4.8,77.5,72.7,72.7,0,48,0,48,48.5,60.8,11.8,16.8,10.6
2023-12-25T19:50:00,263.6,230,0.873,44.8,1,0,0,0,152,23.6,0,33.3,21.1,1317.8,4.8,45,49.8,4.7,76.9,72.2,72.7,0.5,48,0,48,48.5,66.1,10.3,14.5,9.2
2023-12-25T20:00:00,245.1,177.1,0.723,29.1,1,0,0,0,98.9,23.6,0,33.4,21.2,1307,4.5,45,49.5,4.3,76.1,71.8,72.7,0.9,48,0,48,48.5,55.8,13.3,18.9,12
2023-12-25T20:10:00,217.4,224.8,1.034,43.2,1,0,0,0,146.8,23.5,0,33.6,21,1304.6,4,45.2,49.2,4.2,75.9,71.7,72.7,1,48,0,48,48.5,65.3,10.4,14.9,9.3
2023-12-25T20:20:00,218.4,226.1,1.035,43.6,1,0,0,0,148,23.6,0,33.4,21.1,1310.6,4,45,49,4.1,75.2,71.1,72.7,1.6,48,0,48,48.5,65.5,10.4,14.8,9.3
2023-12-25T20:30:00,238.7,186.6,0.782,31.9,1,0,0,0,108.4,23.6,0,33.2,21.3,1302.2,4.4,44.6,49,4.2,74.9,70.7,72.7,2,48,0,48,48.5,58.1,12.7,17.8,11.4
2023-12-25T20:40:00,206.4,179.2,0.868,29.3,1,0,0,0,100.5,23.6,0,33.8,21.2,1303.4,3.8,45.2,49,3.8,74.1,70.3,72.7,2.4,48,0,48,48.5,56.1,13.2,18.9,11.8
2023-12-25T20:50:00,218.2,162.8,0.746,24.6,1,0,0,0,84.6,23.6,0,33.3,21.3,1309.4,4,44.6,48.6,4,74,70,72.7,2.7,48,0,48,48.5,52,14.5,20.5,13.1
2023-12-25T21:00:00,239,171.1,0.716,27.3,1,0,0,0,92.8,23.4,0,33.6,21.2,1303.4,4.4,44.6,49,4.1,74.1,70,72.7,2.7,48,0,48,48.5,54.3,13.7,19.7,12.4
2023-12-25T21:10:00,191.1,215,1.125,41.1,1,0,0,0,139.4,23.5,0,31.5,20.6,1310.6,3.5,45.2,48.7,4,73.7,69.7,72.7,3,48,0,47,48,64.8,10.9,14.7,9.6
2023-12-25T21:20:00,223.5,212.5,0.951,40.3,1,0,0,0,136.9,23.5,0,31.4,20.6,1308.2,4.1,44.7,48.8,4.1,73.8,69.7,72.7,3,48,0,47,48,64.4,11.1,14.8,9.7
2023-12-25T21:30:00,207.3,167.3,0.807,27,1,0,0,0,91.9,23.5,0,31.5,20.4,1309.4,3.8,44.6,48.4,3.9,73.6,69.7,72.7,3,48,0,47,48,54.9,14,18.8,12.2
2023-12-25T21:40:00,156.6,148.1,0.946,21.4,1,0,0,0,72.6,23.6,0,31.5,20.5,1296.2,2.9,45.2,48.1,3.3,72.6,69.3,72.7,3.4,48,0,47,48,49,15.9,21.2,13.9
2023-12-25T21:50:00,187.6,154.2,0.822,23.2,1,0,0,0,78.8,23.4,0,31.2,20.8,1286.5,3.5,44.8,48.3,3.7,72.7,69,72.7,3.7,48,0,47,48,51.1,15.2,20.3,13.5
2023-12-25T22:00:00,181.4,138.6,0.764,18.5,1,0,0,0,62.9,23.4,0,31.5,20.8,1280.4,3.4,44.9,48.3,3.5,72.3,68.8,72.7,3.9,48,0,47,48,45.4,16.9,22.7,15
2023-12-25T22:10:00,167.6,176.6,1.054,30,1,0,0,0,101.9,23.4,0,31.4,20,1297.4,3.1,44.9,48,3.4,72.2,68.8,72.7,3.9,48,0,47,47.5,57.7,13.3,17.8,11.3
2023-12-25T22:20:00,173.1,176.4,1.019,29.9,1,0,0,0,101.5,23.5,0,31.4,20,1298.6,3.2,44.9,48.1,3.4,72.1,68.7,72.7,4,48,0,47,47.5,57.5,13.3,17.8,11.3
2023-12-25T22:30:00,173.1,131.2,0.758,16.6,1,0,0,0,56.5,23.4,0,31.3,20,1298.6,3.2,44.8,48,3.2,71.8,68.6,72.7,4.1,48,0,47,47.5,43.1,17.8,23.8,15.3
2023-12-25T22:40:00,168,129.8,0.772,16.2,1,0,0,0,55,23.4,0,31.3,20.1,1301,3.1,44.9,48,3.1,71.7,68.6,72.7,4.1,48,0,47,47.5,42.4,18,24.1,15.5
2023-12-25T22:50:00,141.3,146.8,1.038,20.8,1,0,0,0,71.6,23.3,0,31.5,20.3,1304.6,2.6,45.5,48.1,3,71.1,68.1,72.7,4.6,48,0,47,47.5,48.8,15.9,21.5,13.8
2023-12-25T23:00:00,177.2,135.6,0.765,17.6,1,0,0,0,60.9,23.3,0,31.4,20,1288.9,3.3,45.1,48.4,3,70.8,67.8,72.7,4.9,48,0,47,47.5,44.9,17.2,23.1,14.7
2023-12-25T23:10:00,150.7,175.7,1.166,29.8,1,0,0,0,102.1,23.4,0,31.3,18.9,1291.3,2.8,45.8,48.6,2.9,70.9,68,72.7,4.7,48,0,47,46.5,58.1,13.3,17.8,10.8
2023-12-25T23:20:00,178.6,178.3,0.998,30.8,1,0,0,0,104.6,23.4,0,31.4,18.9,1298.6,3.3,45.5,48.8,3.2,71.2,68,72.7,4.7,48,0,47,46.5,58.7,13.1,17.6,10.6
2023-12-25T23:30:00,172.8,139.7,0.809,19.5,1,0,0,0,66.3,23.4,0,31.2,18.9,1296.2,3.2,45.3,48.5,3.2,71.1,67.9,72.7,4.8,48,0,47,46.5,47.4,16.7,22.3,13.5
2023-12-25T23:40:00,139.6,153.9,1.102,23.7,1,0,0,0,80.4,23.3,0,31.4,18.8,1288.9,2.6,45.6,48.2,3.1,71,67.9,72.7,4.8,48,0,47,46.5,52.3,15.2,20.4,12.2
2023-12-25T23:50:00,166.2,125.2,0.753,15.1,1,0,0,0,51.3,23.3,0,31.6,19,1286.5,3.1,45.1,48.2,3.1,70.9,67.8,72.7,4.9,48,0,47,46.5,41,18.6,25.2,15.2
2023-12-26T00:00:00,122.5,143.8,1.174,20.6,1,0,0,0,70.2,23.4,0,31.4,18.8,1277.9,2.3,45.9,48.2,2.8,70.4,67.6,72.7,5.1,48,0,47,46.5,48.8,16.3,21.8,13.1
2023-12-26T00:10:00,59,128.9,2.183,15.8,1,0,0,0,53.8,23.4,0,31.6,20.1,1287.7,1.1,47.4,48.5,2.1,69.6,67.5,72.7,5.2,48,0,47,47.5,41.7,18.2,24.5,15.6
2023-12-26T00:20:00,0,75,0,0,0,0,0,0,0.4,23.4,0,31.3,19.9,0,1.2,48.6,49.8,1.2,67.4,66.2,72.7,6.5,48,0,47,47.5,0.5,31.2,41.7,26.5
2023-12-26T00:30:00,0,75.4,0,0,0,0,0,0,0.4,23.3,0,31.5,20.2,0,1.2,50.1,51.3,1.1,66.3,65.2,72.7,7.5,48,0,47,47.5,0.5,30.8,41.8,26.8
2023-12-26T00:40:00,0,75.5,0,0,0,0,0,0,0.4,23.5,0,31.4,20.3,0,1.3,51.5,52.8,0.9,65.7,64.8,72.7,7.9,48,0,47,47.5,0.5,31.1,41.5,26.9
2023-12-26T00:50:00,0,75.8,0,0,0,0,0,0,0.4,23.5,0,31.7,20.3,0,1.1,53,54.1,1,65.5,64.5,72.7,8.2,48,0,47,47.5,0.5,30.9,41.8,26.7
2023-12-26T01:00:00,0,75.2,0,0,0,0,0,0,0.4,23.3,0,31.4,20.1,0,1.3,54.3,55.6,0.8,65.3,64.5,72.7,8.2,48,0,47,47.5,0.5,31,41.8,26.7
2023-12-26T01:10:00,0,74.3,0,0,0,0,0,0,1.5,23.4,0,31.4,18,0,1.3,55.6,56.9,1,65.5,64.5,72.7,8.2,48,0,47,45.5,2,31.5,42.2,24.2
2023-12-26T01:20:00,377,243.8,0.647,50.1,1,0,0,0,171.2,23.5,0,31.5,17.6,1292.5,7,47.7,54.7,6.1,73.7,67.6,72.7,5.1,48,0,47,45.5,70.2,9.6,12.9,7.2
2023-12-26T01:30:00,214.4,165.1,0.77,27.1,1,0,0,0,93,23.3,0,31.1,17.7,1286.5,4,46.9,50.9,4.4,74.4,70,72.7,2.7,48,0,47,45.5,56.4,14.1,18.8,10.7
2023-12-26T01:40:00,161,149.6,0.93,22.7,1,0,0,0,77.2,23.4,0,31.4,17.6,1287.7,3,46.8,49.8,3.5,73,69.5,72.7,3.2,48,0,47,45.5,51.6,15.7,21,11.8
2023-12-26T01:50:00,157.2,149.3,0.95,22.6,1,0,0,0,76.9,23.4,0,31.4,17.6,1301,2.9,46.9,49.8,3.1,72,68.9,72.7,3.8,48,0,47,45.5,51.5,15.7,21.1,11.8
2023-12-26T02:00:00,148.7,146.4,0.985,21.8,1,0,0,0,74.1,23.2,0,31.3,17.8,1274.2,2.8,46.8,49.6,3.1,71.4,68.3,72.7,4.4,48,0,47,45.5,50.6,15.8,21.4,12.1
2023-12-26T02:10:00,150.8,143.6,0.952,20.9,1,0,0,0,71.1,23.3,0,31.5,17.7,1248.1,2.9,46.6,49.5,2.7,70.7,68,72.7,4.7,48,0,47,45.5,49.5,16.3,22,12.3
2023-12-26T02:20:00,0,73,0,0,0,0,0,0,0.4,23.4,0,31.5,17.8,0,1.3,48.7,50,1.3,68.6,67.3,72.7,5.4,48,0,47,45.5,0.6,32,43.1,24.3
2023-12-26T02:30:00,0,72.9,0,0,0,0,0,0,0.4,23.4,0,31.2,17.9,0,1.2,50.3,51.5,1.1,67.3,66.2,72.7,6.5,48,0,47,45.5,0.5,32.1,42.9,24.5
2023-12-26T02:40:00,0,72.8,0,0,0,0,0,0,0.4,23.2,0,31.5,17.8,0,1.4,51.7,53.1,1,66.8,65.8,72.7,6.9,48,0,47,45.5,0.5,31.8,43.2,24.4
2023-12-26T02:50:00,0,72.5,0,0,0,0,0,0,0.4,23.2,0,31.1,17.7,0,1.3,53,54.3,0.9,66.6,65.7,72.7,7,48,0,47,45.5,0.5,32.1,42.9,24.5
2023-12-26T03:00:00,0,72.9,0,0,0,0,0,0,0.4,23.4,0,31.3,17.9,0,1.4,54,55.4,0.7,66.4,65.7,72.7,7,48,0,47,45.5,0.5,32.1,42.8,24.5
2023-12-26T03:10:00,0,72.7,0,0,0,0,0,0,0.4,23.3,0,31.2,17.8,0,1.5,55,56.5,0.9,66.3,65.4,72.7,7.3,48,0,47,45.5,0.6,32,42.9,24.5
2023-12-26T03:20:00,0,72.7,0,0,0,0,0,0,0.4,23.2,0,31.4,17.7,0,1.4,56.2,57.6,1,66.2,65.2,72.7,7.5,48,0,47,45.5,0.6,31.9,43.1,24.4
2023-12-26T03:30:00,0,73,0,0,0,0,0,0,0.4,23.4,0,31.4,17.8,0,1.4,57.1,58.5,1,65.8,64.8,72.7,7.9,48,0,47,45.5,0.5,32.1,43,24.3
2023-12-26T03:40:00,0,73.7,0,0,0,0,0,0,1.4,23.3,0,31.3,17.8,0,1.4,57.9,59.3,0.9,65.7,64.8,72.7,7.9,48,0,47,45.5,1.9,31.6,42.4,24.1
2023-12-26T03:50:00,0,73.6,0,0,0,0,0,0,1.4,23.2,0,31.1,17.9,0,1.4,58.8,60.2,0.9,65.6,64.7,72.7,8,48,0,47,45.5,1.9,31.5,42.3,24.3
2023-12-26T04:00:00,471.6,267.7,0.568,57.5,1,0,0,0,195.2,23.3,0,31.6,17.6,1271.8,8.9,52.3,61.2,7,72,65,72.7,7.7,48,0,47,45.5,72.9,8.7,11.8,6.6
2023-12-26T04:10:00,370.2,238.3,0.644,48.9,1,0,0,0,165.9,23.4,0,31.5,17.5,1287.7,6.9,48.3,55.2,7.1,77,69.9,72.7,2.8,48,0,47,45.5,69.6,9.8,13.2,7.4
2023-12-26T04:20:00,213,177.4,0.833,30.9,1,0,0,0,104.9,23.3,0,31.4,17.7,1277.9,4,47.2,51.2,4.8,76.4,71.6,72.7,1.1,48,0,47,45.5,59.1,13.2,17.7,10
2023-12-26T04:30:00,161.5,155.1,0.96,24.3,1,0,0,0,82.5,23.3,0,31.6,17.7,1250.6,3.1,46.9,50,3.3,73.7,70.4,72.7,2.3,48,0,47,45.5,53.2,15,20.4,11.4
2023-12-26T04:40:00,153.2,142.2,0.928,20.5,1,0,0,0,69.8,23.2,0,31.6,17.6,1268.1,2.9,46.7,49.6,3.3,72,68.7,72.7,4,48,0,47,45.5,49.1,16.3,22.2,12.4
